X,Y,OBJECTID,PPIN,NAME,STREET,CITY,STATE,ZIP,STFIP,SCHOOLYEAR
-88.20909613,30.65125563,186,3329,MOBILE JUNIOR ACADEMY,1900 CODY RD S,MOBILE,AL,36695,1,2017-2018
-88.0729761,30.68887564,187,1925841,MCGILL-TOOLEN CATHOLIC HIGH SCHOOL,1501 OLD SHELL RD,MOBILE,AL,36604,1,2017-2018
-88.18749613,30.68236564,188,1926073,CORPUS CHRISTI CATHOLIC SCHOOL,6300 MCKENNA DR C,MOBILE,AL,36608,1,2017-2018
-88.11279611,30.73335565,189,2000905,TRINITY LUTHERAN ELEMENTARY SCHOOL,2668 BERKLEY AVE,MOBILE,AL,36617,1,2017-2018
-88.17965613,30.68830564,190,A0100026,AL-IMAN ACADEMY OF MOBILE,63 E DR,MOBILE,AL,36608,1,2017-2018
-88.21827014,30.68472263,191,A0100423,WEST MOBILE BAPTIST CHURCH,7501 AIRPORT BLVD,MOBILE,AL,36608,1,2017-2018
-88.0742541,30.75753166,192,A0100433,WORD OF LIFE INSTITUTE CHRISTIAN SCHOOL,351 S CRAFT HWY,CHICKASAW,AL,36611,1,2017-2018
-88.23181614,30.64841563,193,A0509201,MONTESSORI WORLD SCHOOL,2061 LEROY STEVENS RD,MOBILE,AL,36695,1,2017-2018
-88.08137509,30.59457862,194,A0700023,ST JOHNS DELIVERENCE SCHOOL OF TOMORROW,1624 BOYKIN BLVD,MOBILE,AL,36605,1,2017-2018
-88.0831261,30.72420565,195,A0770128,"DIXONS TOTAL TOUCH CHILD DEVELOPMENT CENTER, INC.",821 S WILSON AVE,PRICHARD,AL,36610,1,2017-2018
-88.0774661,30.74202565,196,A0792001,SAFE HAVEN CHRISTIAN ACADEMY,803 N DR MARTIN L KING JR DR,PRICHARD,AL,36610,1,2017-2018
-88.11483811,30.75465565,197,A0900016,PRICHARD PREPARATORY SCHOOL,743 MOUNT SINAI AVE,WHISTLER,AL,36612,1,2017-2018
-88.18925612,30.5445456,198,A0992002,LIGHTHOUSE BAPTIST ACADEMY,6335 SWEDETOWN RD N,THEODORE,AL,36582,1,2017-2018
-88.11225511,30.69794164,199,A1170074,GRACE TEMPLE CHRISTIAN ACADEMY,159 HEMLEY AVE,MOBILE,AL,36607,1,2017-2018
-88.24921315,30.72566764,200,A1392001,GRACE BAPTIST ACADEMY,8780 HOWELLS FERRY RD,SEMMES,AL,36575,1,2017-2018
-88.16667712,30.66202763,201,A1392003,ST LUKE'S EPISCOPAL SCHOOL,1400 S UNIVERSITY BLVD,MOBILE,AL,36609,1,2017-2018
-88.22316614,30.65132563,202,A1500006,BRIGHT BEGINNINGS ACADEMY,1901 SCHILLINGER RD S,MOBILE,AL,36695,1,2017-2018
-88.0794441,30.66040863,203,A1500022,REVELATION CHRISTIAN SCHOOL,1711 TAYLOR LN,MOBILE,AL,36605,1,2017-2018
-88.22316614,30.65132563,204,A1592001,BRIGHT BEGINNINGS ACADEMY,1901 SCHILLINGER RD S,MOBILE,AL,36695,1,2017-2018
-88.24455814,30.70250564,205,A9100128,FAITH ACADEMY,8650 TANNER WILLIAMS RD,MOBILE,AL,36608,1,2017-2018
-88.14232511,30.64691163,206,A9100150,ST LUKES EPISCOPAL SCHOOL,3975 JAPONICA LN,MOBILE,AL,36693,1,2017-2018
-88.20922613,30.66837563,207,A9100155,COVENANT CHRISTIAN SCHOOL,7150 HITT RD,MOBILE,AL,36695,1,2017-2018
-88.10214111,30.80137466,208,A9302021,NORTH MOBILE CHRISTIAN SCHOOL,1255 INDUSTRIAL PKWY,SARALAND,AL,36571,1,2017-2018
-88.16634512,30.64549663,209,A9700020,THE LEARNING TREE,5459 ABLE CT,MOBILE,AL,36693,1,2017-2018
-88.05924209,30.68486364,210,A9900049,LIVING WORD CHRISTIAN CENTER KINGDOM ACADEMY,1060 GOVERNMENT ST,MOBILE,AL,36604,1,2017-2018
-87.34106193,31.47490084,211,2201,MONROE ACADEMY,4096 S ALABAMA AVE,MONROEVILLE,AL,36460,1,2017-2018
-86.21581565,32.33991606,212,714,MONTGOMERY CATHOLIC PREPARATORY SCHOOL,5350 VAUGHN RD,MONTGOMERY,AL,36116,1,2017-2018
-86.36152569,32.25481604,213,2063,HOOPER ACADEMY,380 FISCHER RD,HOPE HULL,AL,36043,1,2017-2018
-86.21596566,32.38930608,214,2788,ALABAMA CHRISTIAN ACADEMY,4700 WARES FERRY RD,MONTGOMERY,AL,36109,1,2017-2018
-86.01148559,32.30151606,215,2835,MACON EAST ACADEMY,15396 VAUGHN RD,CECIL,AL,36013,1,2017-2018
-86.19910565,32.32216606,216,A0100217,HOLY CROSS EPISCOPAL SCHOOL,4400 BELL RD,MONTGOMERY,AL,36116,1,2017-2018
-86.15603564,32.33217606,217,A0500011,CHURCHILL ACADEMY,395 RAY THORINGTON RD,MONTGOMERY,AL,36117,1,2017-2018
-86.25043566,32.32533606,218,A0770112,LITTLE FLOCK MINISTRIES,2740 LOWES CT,MONTGOMERY,AL,36116,1,2017-2018
-86.22757566,32.38286607,219,A0900023,EASTMONT BAPTIST KINDERGARTEN,4505 ATLANTA HWY,MONTGOMERY,AL,36109,1,2017-2018
-86.30345568,32.35763607,220,A0900053,MONTGOMERY CHRISTIAN SCHOOL,1728 S HULL ST,MONTGOMERY,AL,36104,1,2017-2018
-86.23292566,32.33620606,221,A0900077,SUCCESS UNLIMITED ACADEMY,2328 FAIRLANE DR,MONTGOMERY,AL,36116,1,2017-2018
-86.29363868,32.36654307,222,A0900088,ZELIA STEPHENS EARLY CHILDHOOD CENTER,1100 TUSCALOOSA ST,MONTGOMERY,AL,36101,1,2017-2018
-86.28448467,32.37258807,223,A1300005,BETHANY CHRISTIAN ACADEMY,1765 HIGHLAND AVE,MONTGOMERY,AL,36107,1,2017-2018
-86.25604566,32.32631606,224,A1390004,TALENT EDUCATION & ART CHRISTIAN ACADEMY (TEA),2600 E S BLVD STE 180,MONTGOMERY,AL,36116,1,2017-2018
-86.30931068,32.35417106,225,A1700016,HOLT STREET CHRISTIAN ACADEMY,1870 S CT ST,MONTGOMERY,AL,36104,1,2017-2018
-86.18730964,32.31229406,226,A1700022,MONTESSORI SCHOOL AT HAMPSTEAD,5251 HAMPSTEAD HIGH ST UNIT 111,MONTGOMERY,AL,36116,1,2017-2018
-86.30474168,32.37798907,227,A1700046,VALIANT CROSS ACADEMY,301 DEXTER AVE,MONTGOMERY,AL,36104,1,2017-2018
-86.28769568,32.42436608,228,A9302022,RESURRECTION CATHOLIC SCHOOL,2815 FORBES DR,MONTGOMERY,AL,36110,1,2017-2018
-86.30282568,32.36394607,229,A9500016,MONTESSORI ACADEMY,1025 S HULL ST,MONTGOMERY,AL,36104,1,2017-2018
-86.24110566,32.34996607,230,A9700008,EVANGEL CHRISTIAN ACADEMY,3975 VAUGHN RD,MONTGOMERY,AL,36106,1,2017-2018
-86.28449167,32.37258407,231,AA890001,BETHANY CHRISTIAN ACADEMY,1765 HIGHLAND AVE,MONTGOMERY,AL,36107,1,2017-2018
-86.26758567,32.38812607,232,BB170001,CORNERSTONE CHRISTIAN ACADEMY,125 CALHOUN RD,MONTGOMERY,AL,36109,1,2017-2018
-86.99859499,34.5322505,233,124,ST ANN SCHOOL,3910 A SPRING AVE SW,DECATUR,AL,35603,1,2017-2018
-86.99823599,34.5364665,234,1944,DECATUR HERITAGE CHRISTIAN ACADEMY,3802 SPRING AVE SW,DECATUR,AL,35603,1,2017-2018
-86.92335597,34.46203649,235,2001126,BETHEL BAPTIST SCHOOL,1301 BETHEL RD NE,HARTSELLE,AL,35640,1,2017-2018
-87.002636,34.5484165,236,A9900016,CORNERSTONE CHRISTIAN SCHOOL,3211 SPRING AVE SW,DECATUR,AL,35603,1,2017-2018
-87.33507398,32.60747108,237,A9100140,MARION ACADEMY,1820 PRIER DR,MARION,AL,36756,1,2017-2018
-88.09000923,33.25299119,238,2278,PICKENS ACADEMY,225 RAY BASS RD,CARROLLTON,AL,35447,1,2017-2018
-85.94219855,31.78243595,239,2289,PIKE LIBERAL ARTS SCHOOL,301 KERVIN DR,TROY,AL,36081,1,2017-2018
-85.92435555,31.82516596,240,A0300033,NEW LIFE CHRISTIAN ACADEMY,601 UNION HILL RD,TROY,AL,36081,1,2017-2018
-85.35738945,33.12149826,241,A9900080,FAITH CHRISTIAN ACADEMY,1120 US HIGHWAY 431,ROANOKE,AL,36274,1,2017-2018
-85.12507534,32.3362661,242,A0500012,COLUMBUS GIRLS ACADEMY,14 MOTTS DR,SEALE,AL,36875,1,2017-2018
-85.05305433,32.50475714,243,A1500020,PHENIX CHRISTIAN SCHOOL,3777 US HIGHWAY 431 N,PHENIX CITY,AL,36867,1,2017-2018
-86.35009076,33.59385333,244,A0100052,BIBLE METHODIST CHRISTIAN SCHOOL,1355 CHULA VISTA DR,PELL CITY,AL,35125,1,2017-2018
-86.28230574,33.58954633,245,A0900030,FIRST BAPTIST KINDER/DAYCARE,2309 2ND AVE N,PELL CITY,AL,35125,1,2017-2018
-86.32842976,33.75605436,246,A9900006,CALVARY CHRISTIAN ACADEMY,11831 COUNTY ROAD 31 STE 100,ASHVILLE,AL,35953,1,2017-2018
-86.31873275,33.59949933,247,AA890012,VICTORY CHRISTIAN SCHOOL,154 VICTORY DR,PELL CITY,AL,35125,1,2017-2018
-86.77138586,33.34102726,248,1401,INDIAN SPRINGS SCHOOL,190 WOODWARD DR,INDIAN SPRINGS,AL,35124,1,2017-2018
-86.43027277,33.33514127,249,1729,COOSA VALLEY ACADEMY,163 PARK PL,HARPERSVILLE,AL,35078,1,2017-2018
-86.82341287,33.26373824,250,1608811,KINGWOOD CHRISTIAN SCHOOL,1351 ROYALTY DR,ALABASTER,AL,35007,1,2017-2018
-86.73133485,33.35993526,251,A0100229,JOSEPH S BRUNO MONTESSORI ACADEMY,5509 TIMBER HILL RD,BIRMINGHAM,AL,35242,1,2017-2018
-86.62878583,33.41169528,252,A0307016,HILLTOP MONTESSORI SCHOOL,6 ABBOTT SQ,BIRMINGHAM,AL,35242,1,2017-2018
-86.70582485,33.37708227,253,A0770139,WESTMINSTER SCHOOL AT OAK MOUNTAIN,5080 CAHABA VALLEY TRCE,BIRMINGHAM,AL,35242,1,2017-2018
-86.79396186,33.24180724,254,A0770204,WESTWOOD BAPTIST WEEKDAY EDU MINISTRY,1155 ALABASTER BLVD,ALABASTER,AL,35007,1,2017-2018
-86.80822487,33.35797826,255,A0900069,RIVERCHASE UNITED METHODIST DAY SCHOOL,1953 OLD MONTGOMERY HWY,HOOVER,AL,35244,1,2017-2018
-86.68825584,33.41446628,256,A1100011,PRIMROSE SCHOOL AT MEADOWBROOK,4855 MEADOW BROOK RD,BIRMINGHAM,AL,35242,1,2017-2018
-86.87034089,33.29257124,257,A1170169,PRIMROSE SCHOOL OF RIVERWOODS,501 RIVERWOODS CT,HELENA,AL,35080,1,2017-2018
-86.82749387,33.21856023,258,A1300009,THE DAY PROGRAM,117 PLZ CIR,ALABASTER,AL,35007,1,2017-2018
-86.84037688,33.26980424,259,A1300014,GOSPEL LIGHT BAPTIST ACADEMY,5781 ROY DR,HELENA,AL,35080,1,2017-2018
-86.5795868,33.22215824,260,A9900015,CORNERSTONE CHRISTIAN SCHOOL,24975 HWY 25,COLUMBIANA,AL,35051,1,2017-2018
-86.2486857,33.16529624,261,A0100166,FIRST UNITED METHODIST KINDERGARTEN & DAYCARE,105 E SPRING ST,SYLACAUGA,AL,35150,1,2017-2018
-86.08677867,33.4335433,262,A0100219,HOPE ACADEMY PRESBYTERIAN HOME,905 ASHLAND HWY,TALLADEGA,AL,35160,1,2017-2018
-85.94948961,32.9399742,263,A0900025,FAITH CHRISTIAN ACADEMY,425 FRANKLIN ST,ALEXANDER CITY,AL,35011,1,2017-2018
-87.52912307,33.17371519,264,44,HOLY SPIRIT CATHOLIC SCHOOL,601 JAMES I HARRISON JR PKWY E,TUSCALOOSA,AL,35405,1,2017-2018
-87.54068607,33.24414621,265,1558,TUSCALOOSA ACADEMY,420 RICE VALLEY RD N,TUSCALOOSA,AL,35406,1,2017-2018
-87.44979605,33.1939262,266,1642488,TUSCALOOSA CHRISTIAN SCHOOL,1601 PRUDE MILL RD,COTTONDALE,AL,35453,1,2017-2018
-87.50721606,33.1990462,267,2001272,AMERICAN CHRISTIAN ACADEMY,2300 VETERANS MEMORIAL PKWY,TUSCALOOSA,AL,35404,1,2017-2018
-87.52787807,33.17371419,268,A1300016,HOLY SPIRIT ELEMENTARY SCHOOL,711 JAMES I HARRISON JR PKWY E,TUSCALOOSA,AL,35405,1,2017-2018
-87.54221607,33.24177921,269,A1700030,RIVERWOOD CLASSICAL SCHOOL,501 RICE VALLEY RD N,TUSCALOOSA,AL,35406,1,2017-2018
-87.57531608,33.2070962,270,A9500031,THE CAPITOL SCHOOL,2828 6TH ST,TUSCALOOSA,AL,35401,1,2017-2018
-87.09007795,33.27714223,271,A9703777,THIS OLDE HOUSE II,22628 BUCKSVILLE RD,MC CALLA,AL,35111,1,2017-2018
-87.07935797,33.74009433,272,A0770041,DORA FIRST BAPTIST KINDERGARTEN,1440 SHARON BLVD,DORA,AL,35062,1,2017-2018
-87.30623094,32.00333195,273,1925943,WILCOX ACADEMY,340 ASHLEY ST,CAMDEN,AL,36726,1,2017-2018
-149.759214,61.19655166,274,23866,ANCHORAGE CHRISTIAN SCHOOLS,6575 E NORTHERN LIGHTS BLVD,ANCHORAGE,AK,99504,2,2017-2018
-149.779834,61.12331166,275,23924,ANCHORAGE JUNIOR ACADEMY,5511 OMALLEY RD,ANCHORAGE,AK,99507,2,2017-2018
-149.827514,61.10960166,276,1604012,ST ELIZABETH ANN SETON SCHOOL,2901 HUFFMAN RD,ANCHORAGE,AK,99516,2,2017-2018
-149.893374,61.14712164,277,2001352,ANCHOR LUTHERAN SCHOOL,8100 ARCTIC BLVD,ANCHORAGE,AK,99518,2,2017-2018
-149.4705742,61.4036517,278,A0900093,BIRCHWOOD CHRISTIAN SCHOOL,22208 BIRCHWOOD LOOP RD,CHUGIAK,AK,99567,2,2017-2018
-149.5760041,61.31484168,279,A1300072,WORLD HARVEST CHRISTIAN SCHOOL,10440 EAGLE VIEW DR,EAGLE RIVER,AK,99577,2,2017-2018
-149.813684,61.18158165,280,A1500064,STARBRIGHT EARLY LEARNING CENTER,3531 E TUDOR RD,ANCHORAGE,AK,99507,2,2017-2018
-149.5393741,61.31326169,281,A9100028,EAGLE RIVER CHRISTIAN SCHOOL,10336 E EAGLE RIVER LOOP RD,EAGLE RIVER,AK,99577,2,2017-2018
-149.839294,61.17321165,282,A9100035,FAITH EVANGELICAL LUTHERAN SCHOOL,5200 LAKE OTIS PKWY,ANCHORAGE,AK,99507,2,2017-2018
-149.901524,61.19837164,283,A9504592,HOLY ROSARY ACADEMY,1010 W FIREWEED LN,ANCHORAGE,AK,99503,2,2017-2018
-149.764464,61.19121166,284,A9700054,ANCHORAGE WALDORF SCHOOL,3250 BAXTER RD,ANCHORAGE,AK,99504,2,2017-2018
-149.833704,61.13668165,285,A9700068,PACIFIC NORTHERN ACADEMY,9251 LAKE OTIS PKWY,ANCHORAGE,AK,99507,2,2017-2018
-149.955815,61.14717463,286,A9900095,LUMEN CHRISTI HIGH SCHOOL,8110D JEWEL LAKE RD,ANCHORAGE,AK,99502,2,2017-2018
-149.926734,61.17536164,287,K9300004,ANCHORAGE MONTESSORI SCHOOL,5001 NORTHWOOD DR,ANCHORAGE,AK,99517,2,2017-2018
-156.8730372,58.72918072,288,A0700033,BRISTOL BAY CHRISTIAN LEARNING CENTER,MILE 0.1 LYNX LOOP,KING SALMON,AK,99613,2,2017-2018
-158.4914493,59.04325144,289,23968,DILLINGHAM ADVENTIST SCHOOL,442 WINDMILL HILL RD,DILLINGHAM,AK,99576,2,2017-2018
-147.716216,64.85128377,290,23629,CATHOLIC SCHOOLS OF FAIRBANKS,615 MONROE ST,FAIRBANKS,AK,99701,2,2017-2018
-147.8218571,64.87414475,291,2001589,GOLDEN HEART CHRISTIAN SCHOOL,1811 FARMERS LOOP RD,FAIRBANKS,AK,99709,2,2017-2018
-147.363087,64.77613184,292,2001625,NORTH POLE CHRISTIAN SCHOOL,2936 BADGER RD,NORTH POLE,AK,99705,2,2017-2018
-147.760737,64.82064177,293,2157038,FAIRBANKS MONTESSORI ASSOCIATION,2014 30TH AVE,FAIRBANKS,AK,99701,2,2017-2018
-147.788487,64.82879176,294,A0100447,OPEN ARMS LUTHERAN CHILD DEVELOPMENT CENTER,2980 DAVIS RD,FAIRBANKS,AK,99709,2,2017-2018
-147.723625,64.84708377,295,A1300059,SPRUCETREE MONTESSORI SCHOOL,286 N CUSHMAN ST,FAIRBANKS,AK,99701,2,2017-2018
-147.705347,64.84772178,296,A1500040,AURORA TUTORING SCHOOL & RESOURCE CENTER,201 OLD STEESE HWY # 6,FAIRBANKS,AK,99701,2,2017-2018
-147.6894901,64.89781978,297,A1500058,NORTHERN LIGHTS ACADEMY,841 B SKYLINE DR,FAIRBANKS,AK,99712,2,2017-2018
-147.674577,64.86384178,298,A9100034,FAIRHILL CHRISTIAN SCHOOL,101 CITY LIGHTS BLVD,FAIRBANKS,AK,99712,2,2017-2018
-134.4922515,58.3474142,299,24021,JUNEAU SDA CHRISTIAN SCHOOL,4890 GLACIER HWY,JUNEAU,AK,99801,2,2017-2018
-134.6520856,58.38756717,300,A0900096,FAITH COMMUNITY CHRISTIAN SCHOOL,11970 GLACIER HWY,JUNEAU,AK,99801,2,2017-2018
-134.3921615,58.27514422,301,A9300017,JUNEAU MONTESSORI SCHOOL,750 SAINT ANNS AVE,DOUGLAS,AK,99824,2,2017-2018
-151.1181195,60.47253449,302,1922079,COOK INLET ACADEMY,45872 KALIFORNSKY BEACH RD,SOLDOTNA,AK,99669,2,2017-2018
-151.1618565,60.50896048,303,A0300052,GRACE EVANGELICAL LUTHERAN SCHOOL,47585 CIECHANSKI RD,KENAI,AK,99611,2,2017-2018
-131.6811397,55.35261464,304,23582,HOLY NAME CATHOLIC SCHOOL,433 JACKSON ST,KETCHIKAN,AK,99901,2,2017-2018
-131.8024048,55.46738662,305,1922068,CLOVER PASS CHRISTIAN SCHOOL,105 N POINT HIGGINS RD,KETCHIKAN,AK,99901,2,2017-2018
-131.6879397,55.36055464,306,A0300050,GATEWAY CHRISTIAN SCHOOLS,3704 DENALI AVE,KETCHIKAN,AK,99901,2,2017-2018
-152.3612249,57.81108948,307,23607,ST MARY'S SCHOOL,2932 MILL BAY RD,KODIAK,AK,99615,2,2017-2018
-152.3536719,57.81004148,308,2001534,KODIAK CHRISTIAN SCHOOL,3300 E REZANOF DR,KODIAK,AK,99615,2,2017-2018
-149.1446743,61.57257174,309,23935,AMAZING GRACE ACADEMY,2238 S INNER SPRINGER LOOP,PALMER,AK,99645,2,2017-2018
-149.6134843,61.54448166,310,A0500047,NORTHERN LIGHT MENNONITE SCHOOL,3369 S VALE AVE,WASILLA,AK,99623,2,2017-2018
-149.4183743,61.58857169,311,A1100021,OUR LADY OF THE VALLEY CATHOLIC SCHOOL,1201 E BOGARD RD,WASILLA,AK,99654,2,2017-2018
-149.3997343,61.5812017,312,A1300067,WASILLA LAKE CHRISTIAN SCHOOL,2001 E PALMER WASILLA HWY,WASILLA,AK,99654,2,2017-2018
-149.4134443,61.60444169,313,A1500063,ST ANN'S ACADEMY,2301 N WASILLA FISHHOOK RD,WASILLA,AK,99654,2,2017-2018
-162.5853202,66.89723203,314,A0100446,NIKAITCHUAT ILISAGVIAT,600 FIFTH AVE,KOTZEBUE,AK,99752,2,2017-2018
-135.3480609,57.06254409,315,A1300062,THE SEER SCHOOL,303 KIMSHAM ST,SITKA,AK,99835,2,2017-2018
-144.6219709,63.69741137,316,A0300053,LIVING WORD ACADEMY,1379 ALASKA HWY,DELTA JUNCTION,AK,99737,2,2017-2018
-145.7288253,64.03660216,317,A1500048,EAGLES' RIDGE SCHOOL,1300 BARLEY WAY,DELTA JUNCTION,AK,99737,2,2017-2018
-145.8843664,64.15365413,318,A1700048,WHITESTONE FARMS TRAINING CENTER / WHITESTONE HS,MILE 275 RICHARDSON HWY,DELTA JUNCTION,AK,99737,2,2017-2018
-109.6219298,36.7186167,319,31753,NAVAJO CHRISTIAN PREPARATORY ACADEMY,1 MISSION LN,ROCK POINT,AZ,86545,4,2017-2018
-109.0752226,35.67620759,320,32961,ST MICHAELS ASSOC FOR SP ED,MUSTANG RD,SAINT MICHAELS,AZ,86511,4,2017-2018
-109.0967266,35.64577359,321,A1100046,ST MICHAEL INDIAN SCHOOL,1 LUPTON RD,SAINT MICHAELS,AZ,86511,4,2017-2018
-109.5438964,31.34858693,322,31094,LORETTO CATHOLIC SCHOOL,1200 E 14TH ST,DOUGLAS,AZ,85607,4,2017-2018
-110.3039715,31.56138493,323,A0100657,VERITAS CHRISTIAN COMMUNITY SCHOOL,215 TAYLOR DR,SIERRA VISTA,AZ,85635,4,2017-2018
-110.2925415,31.53905493,324,A9100339,FIRST BAPTIST CHRISTIAN ACADEMY,1447 S 7TH ST,SIERRA VISTA,AZ,85635,4,2017-2018
-111.6273761,35.20233238,325,33003,SAN FRANCISCO DE ASIS,1600 E ROUTE 66,FLAGSTAFF,AZ,86001,4,2017-2018
-111.6526721,35.20692538,326,A0700043,FLAGSTAFF COMMUNITY CHRISTIAN SCHOOL,755 N BONITO ST,FLAGSTAFF,AZ,86001,4,2017-2018
-111.4528482,36.91425061,327,A0900145,PAGE CHRISTIAN SCHOOL,255 LAKE POWELL BLVD,PAGE,AZ,86040,4,2017-2018
-111.5567521,35.25463539,328,A1500095,NORTHLAND CHRISTIAN SCHOOL,8000 N US HIGHWAY 89,FLAGSTAFF,AZ,86004,4,2017-2018
-111.5246521,35.25757539,329,A9703845,FORESIGHT LEARNING CENTER,8245 KOCH FIELLD RD,FLAGSTAFF,AZ,86004,4,2017-2018
-110.4529447,33.35656119,330,30884,ST CHARLES APACHE MISSION SCHOOL,355 SAN CARLOS AVE,SAN CARLOS,AZ,85550,4,2017-2018
-110.4563097,33.31243918,331,2001895,PERIDOT-OUR SAVIOR'S LUTHERAN ELEMENTARY SCHOOL,INDIAN HWY 170 - 1 MILE N OF HWY 70,PERIDOT,AZ,85542,4,2017-2018
-111.3075319,34.23243527,332,A9500134,PAYSON COMMUNITY CHRISTIAN SCHOOL,1000 E FRONTIER ST,PAYSON,AZ,85541,4,2017-2018
-112.10411,33.45172012,333,31163,ST MATTHEW SCHOOL,320 N 20TH DR,PHOENIX,AZ,85009,4,2017-2018
-111.833695,33.41752813,334,31185,QUEEN OF PEACE CATHOLIC SCHOOL,141 N MACDONALD,MESA,AZ,85201,4,2017-2018
-111.925784,33.40543212,335,31232,OUR LADY OF MOUNT CARMEL SCHOOL,2117 S RURAL RD,TEMPE,AZ,85282,4,2017-2018
-111.916122,33.49216513,336,31243,OUR LADY OF PERPETUAL HELP SCHOOL,3801 N MILLER RD,SCOTTSDALE,AZ,85251,4,2017-2018
-112.067542,33.50511513,337,31265,XAVIER COLLEGE PREPARATORY,4710 N 5TH ST,PHOENIX,AZ,85012,4,2017-2018
-112.169705,33.48560712,338,31276,ST VINCENT DE PAUL CATHOLIC ELEMENTARY SCHOOL,3130 N 51ST AVE,PHOENIX,AZ,85031,4,2017-2018
-112.031081,33.50294613,339,31287,ST THOMAS THE APOSTLE SCHOOL,4510 N 24TH ST,PHOENIX,AZ,85016,4,2017-2018
-111.973122,33.47904013,340,31298,ST THERESA CATHOLIC SCHOOL,5001 E THOMAS RD,PHOENIX,AZ,85018,4,2017-2018
-112.068312,33.47529512,341,31301,ST MARYS HIGH SCHOOL,2525 N 3RD ST,PHOENIX,AZ,85004,4,2017-2018
-112.132932,33.58464513,342,31334,ST JEROME ELEMENTARY SCHOOL,10815 N 35TH AVE,PHOENIX,AZ,85029,4,2017-2018
-112.070958,33.50596813,343,31356,ST FRANCIS XAVIER SCHOOL,4715 N CENTRAL AVE,PHOENIX,AZ,85012,4,2017-2018
-112.072172,33.38815511,344,31367,ST CATHERINE OF SIENA,6413 S CENTRAL AVE,PHOENIX,AZ,85042,4,2017-2018
-112.114962,33.53032513,345,31389,SS SIMON AND JUDE CATHEDRAL SCHOOL,6351 N 27 AVE,PHOENIX,AZ,85017,4,2017-2018
-112.071432,33.50469512,346,31414,BROPHY COLLEGE PREPARATORY,4701 N CENTRAL AVE,PHOENIX,AZ,85012,4,2017-2018
-112.127772,33.50473512,347,31425,BOURGADE CATHOLIC HIGH SCHOOL,4602 N 31ST AVE,PHOENIX,AZ,85017,4,2017-2018
-112.153188,33.53052712,348,31458,ST LOUIS THE KING SCHOOL,4331 W MARYLAND AVE,GLENDALE,AZ,85301,4,2017-2018
-112.179352,33.54652512,349,31469,OUR LADY OF PERPETUAL HELP,7521 N 57TH AVE,GLENDALE,AZ,85301,4,2017-2018
-111.878682,33.32326511,350,31491,SETON CATHOLIC PREPARATORY HIGH SCHOOL,1150 N DOBSON RD,CHANDLER,AZ,85224,4,2017-2018
-111.847072,33.31461511,351,31505,ST MARY-BASHA CATHOLIC SCHOOL,200 W GALVESTON ST,CHANDLER,AZ,85225,4,2017-2018
-112.029382,33.59538514,352,31695,PARADISE VALLEY CHRISTIAN PREPARATORY,11875 N 24TH ST,PHOENIX,AZ,85028,4,2017-2018
-112.096662,33.49406512,353,31731,PHOENIX CHRISTIAN PREPARATORY SCHOOL,1751 W INDIAN SCHOOL RD,PHOENIX,AZ,85015,4,2017-2018
-112.072823,33.52844713,354,31764,ALL SAINTS' EPISCOPAL DAY SCHOOL,6300 N CENTRAL AVE,PHOENIX,AZ,85012,4,2017-2018
-111.972602,33.47320513,355,31811,NEW WAY ACADEMY,5048 E OAK ST,PHOENIX,AZ,85008,4,2017-2018
-111.997502,33.49404513,356,31844,CHRIST LUTHERAN SCHOOL,3901 E INDIAN SCHOOL RD,PHOENIX,AZ,85018,4,2017-2018
-112.025589,33.47541012,357,32054,PHOENIX CHRISTIAN SCHOOL PK-8,2425 N 26TH ST,PHOENIX,AZ,85008,4,2017-2018
-111.949732,33.39187512,358,32076,EMMANUEL LUTHERAN SCHOOL,715 W SOUTHERN AVE,TEMPE,AZ,85282,4,2017-2018
-111.998432,33.51569513,359,32145,PHOENIX COUNTRY DAY SCHOOL,3901 E STANFORD DR,PARADISE VALLEY,AZ,85253,4,2017-2018
-112.116002,33.53364513,360,32269,GOMPERS PRIVATE SCHOOL,6601 N 27TH AVE,PHOENIX,AZ,85017,4,2017-2018
-111.979062,33.61737515,361,32677,SCOTTSDALE CHRISTIAN ACADEMY,14400 N TATUM BLVD,PHOENIX,AZ,85032,4,2017-2018
-112.179961,33.54110412,362,32848,GRACE LUTHERAN SCHOOL,5600 W PALMAIRE AVE,GLENDALE,AZ,85301,4,2017-2018
-111.879702,33.2744451,363,32859,TRI-CITY CHRISTIAN ACADEMY,2211 W GERMANN RD,CHANDLER,AZ,85286,4,2017-2018
-112.141882,33.60305513,364,33047,EMMAUS LUTHERAN SCHOOL,3841 W SWEETWATER AVE,PHOENIX,AZ,85029,4,2017-2018
-112.150522,33.53678513,365,33193,GLENVIEW ADVENTIST ACADEMY,6801 N 43RD AVE,PHOENIX,AZ,85019,4,2017-2018
-112.118582,33.39083511,366,1926277,ARIZONA LUTHERAN ACADEMY,6036 S 27TH AVE,PHOENIX,AZ,85041,4,2017-2018
-111.825632,33.26865511,367,2001931,CHANDLER CHRISTIAN ACADEMY,19620 S MCQUEEN RD,CHANDLER,AZ,85286,4,2017-2018
-111.887572,33.40722512,368,2002312,TEMPE MONTESSORI SCHOOL LTD,410 S EL DORADO,MESA,AZ,85202,4,2017-2018
-112.150197,33.63651014,369,2003189,NORTHWEST CHRISTIAN SCHOOL,16401 N 43RD AVE,PHOENIX,AZ,85053,4,2017-2018
